# Hobyah source file, "ok-022-sectype-changes-verification.txt"
# Timestamp & user, "20:00 on 6 Aug 2024 by ecb"
# Project number, "4"
# Project name, "Hobyah documentation images"
# Project description, "Files that generate images used in the documentation"
# 187th line, transient velocity  calc  Mainline2@0 lw:=1 "{/*0.8Backwards airflow}"
# Data file name, "ok-022-sectype-changes-verification-p1-g1-c2.txt"
#
# Hobyah transient QA
# Name of binary, "ok-022-sectype-changes-verification.hbn"
# Source name, "ok-022-sectype-changes-verification.txt"
# Project no., "4"
# Project name, "Hobyah documentation images"
# Description, "Files that generate images used in the documentation"
# Date created, "20:00 on 6 Aug 2024 by ecb"
# Property plotted, velocity
# Property description, air velocity
# Original locator, Mainline2@0
# Modified locator, (1, 0.0)
#
#
#
# X conversion key, null, 1.0
# Y conversion key, "speed1", converting m/s to FPM by dividing by 0.00508
# Auto key, Air velocity in tunnel "mainline2" at 0 m
# Key used, "{/*0.65 Air velocity in tunnel \"mainline2\" at 0 m}"
# Multiplier on the X axis (applied first), 1.0
# Offset added to the X axis (applied second), 0.0
# Multiplier on the Y axis (applied first), 1.0
# Offset added to the Y axis (applied second), 0.0
# X value at which data starts being plotted, -inf
# X value at which data stops being plotted, inf
Time,  Value,  Value,  Plot time,  Plot value
 (s) ,  (m/s),  (FPM),     (s)   ,   (m/s)
16.6,    -0.19357469882817044,    -38.1052556748367,    16.6,    -0.19357469882817044
16.7,    -0.19357355717137456,    -38.10503093924696,    16.7,    -0.19357355717137456
16.8,    -0.1935724155233761,    -38.10480620538899,    16.8,    -0.1935724155233761
16.9,    -0.1935712738833847,    -38.10458147310722,    16.9,    -0.1935712738833847
17.0,    -0.1935701322513416,    -38.104356742390074,    17.0,    -0.1935701322513416
17.1,    -0.19356899062718524,    -38.10413201322544,    17.1,    -0.19356899062718524
17.2,    -0.1935678490138033,    -38.10390728618175,    17.2,    -0.1935678490138033
17.3,    -0.1935667074100718,    -38.10368256103775,    17.3,    -0.1935667074100718
17.4,    -0.193565565816107,    -38.103457837816336,    17.4,    -0.193565565816107
17.5,    -0.19356442423237977,    -38.10323311661019,    17.5,    -0.19356442423237977
17.6,    -0.19356328265985406,    -38.10300839760907,    17.6,    -0.19356328265985406
17.7,    -0.19356214109789965,    -38.10278368068891,    17.7,    -0.19356214109789965
17.8,    -0.1935609995470832,    -38.10255896596126,    17.8,    -0.1935609995470832
17.9,    -0.1935598580081484,    -38.102334253572515,    17.9,    -0.1935598580081484
18.0,    -0.1935587164807561,    -38.102109543455924,    18.0,    -0.1935587164807561
18.1,    -0.193557575,    -38.10188483562982,    18.1,    -0.193557575
18.2,    -0.19355643346075924,    -38.10166013007071,    18.2,    -0.19355643346075924
18.3,    -0.19355529196901644,    -38.10143542697174,    18.3,    -0.19355529196901644
18.4,    -0.19355415049018465,    -38.1012107264143,    18.4,    -0.19355415049018465
18.5,    -0.19355300902421105,    -38.100986028388,    18.5,    -0.19355300902421105
